,lat_topleft,lon_topleft,height,width,building_label,road_label,lc_label,similarity,image_size
senegal_48_0,15.730951942202951,-16.34008472619961,2500,2500,senegal_48_label_building.tif,senegal_48_label_roads.tif,True,0.94416848,6250000
senegal_49_0,15.835012658449669,-16.578446972088535,2500,2500,senegal_49_label_building.tif,senegal_49_label_roads.tif,True,0.96130736,6250000
senegal_50_0,16.135546046122258,-16.608184628310457,2500,2500,senegal_50_label_building.tif,senegal_50_label_roads.tif,True,0.97453232,6250000
senegal_51_0,14.085990905761719,-14.908251762390137,2500,2500,,,True,0.61057536,6250000
senegal_52_0,13.386726379394531,-14.41658878326416,2500,2500,,,True,0.59502176,6250000
senegal_53_0,13.002960205078123,-15.049920082092283,2500,2500,,,True,0.51621856,6250000
senegal_54_0,12.395469665527344,-14.341586112976074,2500,2500,,,True,0.679896,6250000
senegal_55_0,12.261817932128906,-14.783255577087402,2500,2500,,,True,0.66150112,6250000
senegal_56_0,12.070533752441406,-14.399921417236328,2500,2500,,,True,0.64809008,6250000
senegal_57_0,16.25324249267578,-13.616594314575195,2500,2500,,,True,0.60304128,6250000
senegal_58_0,15.770317077636719,-13.374928474426268,2500,2500,,,True,0.57445872,6250000
senegal_59_0,15.070335388183592,-13.5499267578125,2500,2500,,,True,0.771612,6250000
senegal_60_0,14.29541015625,-13.708260536193848,2500,2500,,,True,0.66944032,6250000
senegal_61_0,13.878799438476562,-13.783259391784668,2500,2500,,,True,0.62505472,6250000
senegal_62_0,13.245590209960936,-13.874928474426268,2500,2500,,,True,0.60856448,6250000
senegal_63_0,13.01220703125,-14.01659107208252,2500,2500,,,True,0.65035888,6250000
senegal_64_0,12.971916198730469,-12.474937438964844,2500,2500,,,True,0.51157056,6250000
senegal_65_0,13.421852111816406,-12.43326950073242,2500,2500,,,True,0.59340272,6250000
senegal_66_0,14.2962646484375,-12.833264350891112,2500,2500,,,True,0.65236128,6250000
senegal_67_0,15.013015747070312,-12.574934005737305,2500,2500,,,True,0.63779088,6250000
senegal_68_0,13.288734436035156,-12.233268737792969,2500,2500,,,True,0.48871312,6250000
senegal_69_0,13.40423583984375,-13.48326015472412,2500,2500,,,True,0.63655584,6250000
south-america_0_0,-1.1818456868646965,-90.5474656253493,2500,2500,south-america_0_label_building.tif,south-america_0_label_roads.tif,True,0.97847472,6250000
south-america_1_0,-1.2620592769956795,-89.7860666621027,2500,2500,south-america_1_label_building.tif,south-america_1_label_roads.tif,True,0.99615984,6250000
south-america_2_0,14.466927860337613,-80.37042450023951,2500,2500,south-america_2_label_building.tif,south-america_2_label_roads.tif,True,0.99994032,6250000
south-america_3_0,11.909457431353683,-66.25512616017745,2500,2500,south-america_3_label_building.tif,south-america_3_label_roads.tif,True,0.97917296,6250000
south-america_4_0,11.9306228662247,-66.84507890703605,2500,2500,south-america_4_label_building.tif,south-america_4_label_roads.tif,True,0.97179424,6250000
south-america_5_0,-3.141693115234375,-79.37396240234375,2500,2500,,,True,0.75024384,6250000
south-america_6_0,-1.403991076813921,-76.66930985060839,2500,2500,south-america_6_label_building.tif,south-america_6_label_roads.tif,True,0.99929808,6250000
south-america_7_0,-1.5887420235389214,-78.07967469534822,2500,2500,south-america_7_label_building.tif,south-america_7_label_roads.tif,True,0.94502352,6250000
south-america_8_0,-1.3333663940429688,-79.5744857788086,2500,2500,,,True,0.80442016,6250000
south-america_9_0,-1.44171142578125,-80.91596221923827,2500,2500,,,True,0.8972112,6250000
south-america_10_0,-0.1417160034179687,-79.28319549560547,2500,2500,,,True,0.89754432,6250000
south-america_11_0,1.0636718859741134,-79.79357175260942,2500,2500,south-america_11_label_building.tif,south-america_11_label_roads.tif,True,0.94977072,6250000
south-america_12_0,0.1268177929932985,-77.4951187250182,2500,2500,south-america_12_label_building.tif,south-america_12_label_roads.tif,True,0.99245248,6250000
south-america_13_0,0.2010960864095568,-77.00353222598022,2500,2500,south-america_13_label_building.tif,south-america_13_label_roads.tif,True,0.9775152,6250000
south-america_14_0,0.6026686572422036,-76.60872552482957,2500,2500,south-america_14_label_building.tif,south-america_14_label_roads.tif,True,0.9798288,6250000
south-america_15_0,1.0499902135054873,-78.29913353284584,2500,2500,south-america_15_label_building.tif,south-america_15_label_roads.tif,True,0.98235616,6250000
south-america_16_0,2.4643363454777547,-78.4385503422918,2500,2500,south-america_16_label_building.tif,south-america_16_label_roads.tif,True,0.9412024,6250000
south-america_17_0,2.690717435864763,-78.4958965460652,2500,2500,south-america_17_label_building.tif,south-america_17_label_roads.tif,True,0.94491296,6250000
south-america_18_0,3.025127776789403,-76.80344544620962,2500,2500,south-america_18_label_building.tif,south-america_18_label_roads.tif,True,0.9699072,6250000
south-america_19_0,3.554671767519732,-76.62932530581627,2500,2500,south-america_19_label_building.tif,south-america_19_label_roads.tif,True,0.96333648,6250000
south-america_20_0,1.983653041161292,-76.9909788453167,2500,2500,south-america_20_label_building.tif,south-america_20_label_roads.tif,True,0.95966,6250000
south-america_21_0,1.384316302581153,-74.28694725282112,2500,2500,south-america_21_label_building.tif,south-america_21_label_roads.tif,True,0.93727344,6250000
south-america_22_0,3.3487091064453125,-74.46659088134764,2500,2500,,,True,0.8729648,6250000
south-america_23_0,-0.19171142578125,-78.58319091796875,2500,2500,,,True,0.89896176,6250000
south-america_24_0,5.206777511237631,-76.76427357215582,2500,2500,south-america_24_label_building.tif,south-america_24_label_roads.tif,True,0.99198704,6250000
south-america_25_0,4.652226238591581,-75.78579470174084,2500,2500,south-america_25_label_building.tif,south-america_25_label_roads.tif,True,0.95853456,6250000
south-america_26_0,4.445914951991905,-75.9396435794218,2500,2500,south-america_26_label_building.tif,south-america_26_label_roads.tif,True,0.9703352,6250000
south-america_27_0,5.180040789842054,-75.61904074667721,2500,2500,south-america_27_label_building.tif,south-america_27_label_roads.tif,True,0.962988,6250000
south-america_28_0,5.631388773049658,-77.18076566202869,2500,2500,south-america_28_label_building.tif,south-america_28_label_roads.tif,True,0.99830704,6250000
south-america_29_0,4.6649017333984375,-74.39992523193358,2500,2500,,,True,0.71765168,6250000
south-america_30_0,6.097930908203125,-73.88325500488281,2500,2500,,,True,0.7237624,6250000
south-america_31_0,6.337510056218005,-77.51687868647974,2500,2500,south-america_31_label_building.tif,south-america_31_label_roads.tif,True,0.99566768,6250000
south-america_32_0,7.111201132778244,-76.37467709965304,2500,2500,south-america_32_label_building.tif,south-america_32_label_roads.tif,True,0.9782672,6250000
south-america_33_0,8.305231715090056,-77.13615250197556,2500,2500,south-america_33_label_building.tif,south-america_33_label_roads.tif,True,0.98214816,6250000
south-america_34_0,7.555604402143033,-75.41751666245209,2500,2500,south-america_34_label_building.tif,south-america_34_label_roads.tif,True,0.96629696,6250000
south-america_35_0,7.605674743652342,-74.03325653076173,2500,2500,,,True,0.72263296,6250000
south-america_36_0,9.35455322265625,-74.87492370605469,2500,2500,,,True,0.75694064,6250000
south-america_37_0,8.862218840387966,-76.00612193638447,2500,2500,south-america_37_label_building.tif,south-america_37_label_roads.tif,True,0.9735096,6250000
south-america_38_0,11.087181091308592,-74.89991760253906,2500,2500,,,True,0.71296464,6250000
south-america_39_0,10.74555206298828,-75.04158020019531,2500,2500,,,True,0.65081408,6250000
south-america_40_0,10.62946319580078,-74.3082504272461,2500,2500,,,True,0.73095296,6250000
south-america_41_0,11.15485382080078,-73.5499267578125,2500,2500,,,True,0.80139552,6250000
south-america_42_0,9.813545227050781,-73.62492370605469,2500,2500,,,True,0.74739936,6250000
south-america_43_0,9.497464821141367,-71.91453696322542,2500,2500,south-america_43_label_building.tif,south-america_43_label_roads.tif,True,0.988852,6250000
south-america_44_0,10.750338214564302,-71.768675317048,2500,2500,south-america_44_label_building.tif,south-america_44_label_roads.tif,True,0.97484624,6250000
south-america_45_0,12.52180138559292,-71.81060130577386,2500,2500,south-america_45_label_building.tif,south-america_45_label_roads.tif,True,0.98124528,6250000
south-america_46_0,7.939804077148437,-72.37493133544922,2500,2500,,,True,0.7033888,6250000
south-america_47_0,8.342315649195788,-70.93570639609132,2500,2500,south-america_47_label_building.tif,south-america_47_label_roads.tif,True,0.98140864,6250000
south-america_48_0,7.926843016118519,-71.29188021235868,2500,2500,south-america_48_label_building.tif,south-america_48_label_roads.tif,True,0.979916,6250000
south-america_49_0,7.390106201171875,-72.03326416015625,2500,2500,,,True,0.76968368,6250000
south-america_50_0,7.173003437471714,-71.92727763634025,2500,2500,south-america_50_label_building.tif,south-america_50_label_roads.tif,True,0.97007216,6250000
south-america_51_0,9.158759058657743,-69.85354595889036,2500,2500,south-america_51_label_building.tif,south-america_51_label_roads.tif,True,0.96568864,6250000
south-america_52_0,10.28807726828232,-70.19224869374577,2500,2500,south-america_52_label_building.tif,south-america_52_label_roads.tif,True,0.95401824,6250000
south-america_53_0,11.52596790953006,-69.769221935613,2500,2500,south-america_53_label_building.tif,south-america_53_label_roads.tif,True,0.9702952,6250000
south-america_54_0,11.037582397460936,-68.39158630371094,2500,2500,,,True,0.86865152,6250000
south-america_55_0,10.263031005859377,-68.1499252319336,2500,2500,,,True,0.60315376,6250000
south-america_56_0,10.195468785587698,-69.2371391229092,2500,2500,south-america_56_label_building.tif,south-america_56_label_roads.tif,True,0.972108,6250000
south-america_57_0,9.038841247558592,-67.53326416015625,2500,2500,,,True,0.68986096,6250000
south-america_58_0,2.290855407714844,-73.89993286132812,2500,2500,,,True,0.89681664,6250000
south-america_59_0,9.38545042547049,-65.88623470410947,2500,2500,south-america_59_label_building.tif,south-america_59_label_roads.tif,True,0.95288368,6250000
south-america_60_0,8.956037897091209,-64.82907579278742,2500,2500,south-america_60_label_building.tif,south-america_60_label_roads.tif,True,0.95678384,6250000
south-america_61_0,10.059367843391197,-64.17530134271522,2500,2500,south-america_61_label_building.tif,south-america_61_label_roads.tif,True,0.96148816,6250000
south-america_62_0,10.395017518772166,-63.98668996526715,2500,2500,south-america_62_label_building.tif,south-america_62_label_roads.tif,True,0.95979488,6250000
south-america_63_0,8.2579345703125,-63.66689165645046,2500,2500,south-america_63_label_building.tif,south-america_63_label_roads.tif,True,0.97923344,6250000
south-america_64_0,8.479965209960938,-62.76658630371094,2500,2500,,,True,0.71592256,6250000
south-america_65_0,8.91424560546875,-60.916603088378906,2500,2500,,,True,0.88320464,6250000
south-america_66_0,9.137718206584909,-60.9995796387301,2500,2500,south-america_66_label_building.tif,south-america_66_label_roads.tif,True,0.90319504,6250000
south-america_67_0,9.171730041503906,-62.158248901367195,2500,2500,,,True,0.65576,6250000
south-america_68_0,7.589035034179687,-62.00825881958008,2500,2500,,,True,0.82329168,6250000
south-america_69_0,7.405967712402342,-61.616596221923835,2500,2500,,,True,0.81996624,6250000
south-america_70_0,6.704433843297951,-63.47252724648678,2500,2500,south-america_70_label_building.tif,south-america_70_label_roads.tif,True,0.9950232,6250000
south-america_71_0,4.918708601741848,-61.73073819620837,2500,2500,south-america_71_label_building.tif,south-america_71_label_roads.tif,True,0.92815776,6250000
south-america_72_0,4.511110351762497,-65.78130312532024,2500,2500,south-america_72_label_building.tif,south-america_72_label_roads.tif,True,0.99683536,6250000
south-america_73_0,0.6720599768939558,-63.43185126976415,2500,2500,south-america_73_label_building.tif,south-america_73_label_roads.tif,True,0.9619504,6250000
south-america_74_0,-1.0667037963867188,-62.3828239440918,2500,2500,,,True,0.8926024,6250000
south-america_75_0,-0.613562925850476,-47.96835145843455,2500,2500,south-america_75_label_building.tif,south-america_75_label_roads.tif,True,0.9839568,6250000
south-america_76_0,-1.830044325851188,-48.97074713669423,2500,2500,south-america_76_label_building.tif,south-america_76_label_roads.tif,True,0.92503136,6250000
south-america_77_0,-4.058364868164063,-38.573341369628906,2500,2500,,,True,0.7059024,6250000
south-america_78_0,-4.100021362304688,-38.1817741394043,2500,2500,,,True,0.8513024,6250000
south-america_79_0,-5.384606279995126,-35.43334974959573,2500,2500,south-america_79_label_building.tif,south-america_79_label_roads.tif,True,0.98069968,6250000
south-america_80_0,-6.416947188570648,-35.853764508580674,2500,2500,south-america_80_label_building.tif,south-america_80_label_roads.tif,True,0.97105056,6250000
south-america_81_0,-12.58331298828125,-38.445117950439446,2500,2500,,,True,0.62389568,6250000
south-america_82_0,-15.547108951834163,-47.95457174689894,2500,2500,south-america_82_label_building.tif,south-america_82_label_roads.tif,True,0.93194144,6250000
south-america_83_0,-20.54161071777344,-43.90101623535156,2500,2500,,,True,0.5526616,6250000
south-america_84_0,-22.69159698486328,-43.12646484375,2500,2500,,,True,0.65967472,6250000
south-america_85_0,-22.749931335449215,-43.45922470092773,2500,2500,,,True,0.7240024,6250000
south-america_86_0,-23.434254753214223,-46.78694199244951,2500,2500,south-america_86_label_building.tif,south-america_86_label_roads.tif,True,0.96710864,6250000
south-america_87_0,-23.420072856548547,-46.31507640979563,2500,2500,south-america_87_label_building.tif,south-america_87_label_roads.tif,True,0.9606536,6250000
south-america_88_0,-22.78237599750461,-45.49642767377655,2500,2500,south-america_88_label_building.tif,south-america_88_label_roads.tif,True,0.96734512,6250000
south-america_89_0,-22.458267211914062,-45.08168411254882,2500,2500,,,True,0.65983424,6250000
south-america_90_0,-22.452509618223107,-47.522980389054936,2500,2500,south-america_90_label_building.tif,south-america_90_label_roads.tif,True,0.94830176,6250000
south-america_91_0,-26.808250427246094,-49.083457946777344,2500,2500,,,True,0.67929008,6250000
south-america_92_0,-26.191574096679688,-48.96724319458008,2500,2500,,,True,0.62693024,6250000
south-america_93_0,-29.79726869947148,-51.30685410782615,2500,2500,south-america_93_label_building.tif,south-america_93_label_roads.tif,True,0.95719488,6250000
south-america_94_0,-30.09594322658847,-51.304724854025096,2500,2500,south-america_94_label_building.tif,south-america_94_label_roads.tif,True,0.98449296,6250000
south-america_95_0,4.646358609329544,-76.2167112304542,2500,2500,south-america_95_label_building.tif,south-america_95_label_roads.tif,True,0.94934032,6250000
south-america_96_0,7.982233441329002,-65.77717864953843,2500,2500,south-america_96_label_building.tif,south-america_96_label_roads.tif,True,0.982024,6250000
south-america_97_0,7.739906311035155,-66.28326416015625,2500,2500,,,True,0.7410728,6250000
south-america_98_0,7.997459411621093,-67.58325958251953,2500,2500,,,True,0.7046312,6250000
south-america_99_0,8.038459777832031,-68.79158782958984,2500,2500,,,True,0.7746128,6250000
tanzania-2_1_0,-4.783383683686052,29.709258987281185,2500,2478,tanzania-2_1_label_building.tif,,True,0.9328742534301856,6195000
tanzania-2_2_0,-5.009172596529298,29.723329822053927,2500,2333,tanzania-2_2_label_building.tif,,True,0.975685555079297,5832500
tanzania-2_3_0,-4.7839777621895525,29.932472274925843,2483,2020,tanzania-2_3_label_building.tif,,True,0.9464329719319092,5015660
tanzania-2_4_0,-5.008290906043536,29.9334566070411,2500,2003,tanzania-2_4_label_building.tif,,True,0.9270222666001,5007500
tanzania-3_1_0,-3.164900752367695,37.20027504885724,2500,2500,tanzania-3_1_label_building.tif,,True,0.96828288,6250000
tanzania-3_2_0,-2.7133700279087445,37.425806976245575,2497,2500,tanzania-3_2_label_building.tif,,True,0.9553523428113736,6242500
tanzania-3_3_0,-2.939273909173738,37.42547053831551,2500,2500,tanzania-3_3_label_building.tif,,True,0.97254336,6250000
tanzania-3_4_0,-3.165349224845312,37.42513791508273,2500,2500,tanzania-3_4_label_building.tif,,True,0.96775312,6250000
tanzania-3_5_0,-2.713385286739737,37.65058382563993,2500,2500,tanzania-3_5_label_building.tif,,True,0.9641728,6250000
tanzania-3_6_0,-2.9394533358591755,37.65034103393555,2500,2500,tanzania-3_6_label_building.tif,,True,0.94706224,6250000
tanzania-3_7_0,-3.1656259376411606,37.65008679813937,2500,2500,tanzania-3_7_label_building.tif,,True,0.94785648,6250000
uganda-1_1_0,0.354952665016859,32.26284943299899,2500,2500,uganda-1_1_label_building.tif,,True,0.92672688,6250000
uganda-1_2_0,0.1288093404882986,32.340810821678765,1466,1631,uganda-1_2_label_building.tif,,True,0.9675610590511432,2391046
uganda-1_3_0,0.1288169698816908,32.48750779962335,1443,1608,uganda-1_3_label_building.tif,,True,0.9825254358836448,2320344
uganda-1_6_0,0.2650973311409677,33.685536083635,2190,1892,uganda-1_6_label_building.tif,,True,0.9688435807582032,4143480
