,samples
02815_n10.19_p63.67_train_s2.npy,14
02816_n10.19_p129.84_train_s2.npy,16
02818_n10.10_n77.06_train_s2.npy,16
02819_n10.10_n62.01_train_s2.npy,16
02820_n10.10_n47.41_train_s2.npy,16
02822_n10.10_p23.59_train_s2.npy,16
02823_n10.10_p43.94_train_s2.npy,16
02825_n10.10_p129.26_train_s2.npy,16
02826_n10.10_p154.45_train_s2.npy,15
02828_n10.01_n64.36_train_s2.npy,16
02829_n10.01_n52.69_train_s2.npy,16
02830_n10.01_n39.55_train_s2.npy,15
02832_n10.01_p37.45_train_s2.npy,16
02833_n10.01_p62.45_train_s2.npy,16
02835_n9.92_n170.70_train_s2.npy,15
02836_n9.93_n77.30_train_s2.npy,16
02838_n9.92_n48.84_train_s2.npy,16
02839_n9.93_n35.43_train_s2.npy,14
02840_n9.92_p24.03_train_s2.npy,16
02843_n9.92_p137.41_train_s2.npy,16
02845_n9.83_n73.25_train_s2.npy,16
02846_n9.83_n61.49_train_s2.npy,14
02848_n9.84_n17.09_train_s2.npy,16
02849_n9.83_p24.11_train_s2.npy,16
02850_n9.83_p40.79_train_s2.npy,16
02852_n9.83_p132.23_train_s2.npy,16
02853_n9.83_p178.54_train_s2.npy,16
02855_n9.75_n64.75_train_s2.npy,14
02856_n9.74_n48.62_train_s2.npy,16
02858_n9.75_p25.29_train_s2.npy,16
02859_n9.74_p47.98_train_s2.npy,16
02860_n9.75_p121.72_train_s2.npy,16
02862_n9.66_n150.11_train_s2.npy,16
02863_n9.66_n68.47_train_s2.npy,16
02865_n9.66_n41.14_train_s2.npy,16
02866_n9.66_p17.08_train_s2.npy,15
02868_n9.66_p61.82_train_s2.npy,16
02869_n9.66_p124.69_train_s2.npy,16
02870_n9.66_p151.48_train_s2.npy,16
02872_n9.57_n66.54_train_s2.npy,16
02873_n9.57_n48.78_train_s2.npy,16
02875_n9.57_p24.18_train_s2.npy,16
02876_n9.57_p40.04_train_s2.npy,15
02878_n9.57_p136.78_train_s2.npy,16
02879_n9.48_n154.04_train_s2.npy,16
02880_n9.48_n72.54_train_s2.npy,16
02882_n9.48_n42.58_train_s2.npy,16
02883_n9.48_p14.80_train_s2.npy,16
02885_n9.48_p53.87_train_s2.npy,16
02886_n9.48_p123.81_train_s2.npy,16
02888_n9.39_n140.53_train_s2.npy,16
02889_n9.39_n67.88_train_s2.npy,16
02890_n9.39_n52.49_train_s2.npy,13
02892_n9.39_p19.44_train_s2.npy,16
02893_n9.39_p33.73_train_s2.npy,16
02895_n9.39_p125.69_train_s2.npy,16
02896_n9.39_p155.01_train_s2.npy,16
02898_n9.30_n60.30_train_s2.npy,16
02899_n9.30_n47.20_train_s2.npy,16
02900_n9.30_n16.07_train_s2.npy,16
02902_n9.30_p44.65_train_s2.npy,16
02903_n9.30_p76.60_train_s2.npy,16
02905_n9.21_n158.66_train_s2.npy,15
02906_n9.21_n74.30_train_s2.npy,16
02908_n9.21_n44.09_train_s2.npy,16
02909_n9.21_n11.60_train_s2.npy,12
02910_n9.21_p31.08_train_s2.npy,16
02912_n9.21_p119.89_train_s2.npy,16
02913_n9.21_p144.19_train_s2.npy,16
02915_n9.12_n69.28_train_s2.npy,16
02916_n9.12_n53.09_train_s2.npy,16
02918_n9.12_p16.51_train_s2.npy,16
02919_n9.12_p34.25_train_s2.npy,16
02920_n9.12_p70.74_train_s2.npy,16
02922_n9.03_n171.22_train_s2.npy,15
02923_n9.03_n78.18_train_s2.npy,16
02925_n9.03_n46.25_train_s2.npy,16
02926_n9.03_n14.42_train_s2.npy,16
02928_n9.03_p45.52_train_s2.npy,16
02929_n9.03_p76.45_train_s2.npy,16
02930_n9.03_p136.30_train_s2.npy,14
02932_n8.94_n71.25_train_s2.npy,16
02933_n8.94_n55.97_train_s2.npy,14
02935_n8.94_p15.78_train_s2.npy,14
02936_n8.94_p31.33_train_s2.npy,15
02938_n8.94_p113.98_train_s2.npy,16
02939_n8.94_p142.81_train_s2.npy,11
02940_n8.85_n154.68_train_s2.npy,16
02942_n8.85_n55.59_train_s2.npy,16
02943_n8.85_n38.50_train_s2.npy,16
02945_n8.85_p37.68_train_s2.npy,16
02946_n8.85_p75.86_train_s2.npy,16
02948_n8.76_n157.91_train_s2.npy,12
02949_n8.76_n76.84_train_s2.npy,16
02950_n8.76_n59.67_train_s2.npy,16
02952_n8.76_n14.31_train_s2.npy,16
02953_n8.76_p32.86_train_s2.npy,16
02955_n8.76_p124.01_train_s2.npy,16
02956_n8.76_p154.92_train_s2.npy,15
02958_n8.67_n64.10_train_s2.npy,16
02959_n8.67_n49.48_train_s2.npy,16
02960_n8.67_n34.85_train_s2.npy,16
02962_n8.67_p45.57_train_s2.npy,16
02963_n8.67_p114.26_train_s2.npy,16
02965_n8.58_n157.47_train_s2.npy,15
02966_n8.58_n75.35_train_s2.npy,15
02968_n8.58_n41.83_train_s2.npy,16
02969_n8.58_p14.22_train_s2.npy,16
02970_n8.58_p32.38_train_s2.npy,16
02972_n8.58_p119.32_train_s2.npy,16
02973_n8.58_p141.21_train_s2.npy,16
02975_n8.49_n68.79_train_s2.npy,16
02976_n8.49_n53.81_train_s2.npy,16
02978_n8.49_p14.67_train_s2.npy,16
02979_n8.49_p30.38_train_s2.npy,16
02980_n8.49_p53.99_train_s2.npy,16
02982_n8.49_p134.64_train_s2.npy,16
02983_n8.40_n159.12_train_s2.npy,16
02985_n8.40_n61.06_train_s2.npy,16
02986_n8.40_n46.71_train_s2.npy,15
02988_n8.40_p25.47_train_s2.npy,16
02989_n8.40_p51.44_train_s2.npy,16
02990_n8.40_p112.81_train_s2.npy,16
02992_n8.31_n155.12_train_s2.npy,15
02993_n8.31_n70.50_train_s2.npy,16
02995_n8.31_n41.18_train_s2.npy,13
02996_n8.31_p14.39_train_s2.npy,15
02998_n8.31_p71.59_train_s2.npy,15
02999_n8.31_p130.52_train_s2.npy,16
03000_n8.22_n141.56_train_s2.npy,16
03002_n8.22_n53.15_train_s2.npy,16
03003_n8.22_n39.89_train_s2.npy,14
03005_n8.22_p34.99_train_s2.npy,16
03006_n8.22_p110.51_train_s2.npy,16
03008_n8.13_n140.07_train_s2.npy,16
03009_n8.13_n69.74_train_s2.npy,15
03010_n8.13_n51.05_train_s2.npy,16
03012_n8.13_p17.83_train_s2.npy,16
03013_n8.13_p36.80_train_s2.npy,13
03015_n8.13_p137.71_train_s2.npy,15
03016_n8.04_n141.31_train_s2.npy,16
03018_n8.04_n53.66_train_s2.npy,16
03019_n8.04_n41.14_train_s2.npy,16
03020_n8.04_p13.02_train_s2.npy,16
03022_n8.04_p71.17_train_s2.npy,16
03023_n8.04_p126.61_train_s2.npy,16
03025_n7.95_n78.50_train_s2.npy,16
03026_n7.95_n64.53_train_s2.npy,16
03028_n7.95_n35.33_train_s2.npy,16
03029_n7.95_p21.36_train_s2.npy,16
03030_n7.95_p38.68_train_s2.npy,16
03032_n7.95_p133.11_train_s2.npy,16
03033_n7.86_n140.24_train_s2.npy,16
03035_n7.86_n52.00_train_s2.npy,16
03036_n7.86_n37.95_train_s2.npy,16
03038_n7.86_p36.23_train_s2.npy,16
03039_n7.86_p106.23_train_s2.npy,16
03040_n7.86_p129.08_train_s2.npy,15
03042_n7.77_n69.04_train_s2.npy,16
03043_n7.77_n52.99_train_s2.npy,16
03045_n7.77_p17.18_train_s2.npy,16
03046_n7.77_p34.68_train_s2.npy,16
03048_n7.77_p121.53_train_s2.npy,16
03049_n7.77_p177.46_train_s2.npy,16
03050_n7.68_n73.46_train_s2.npy,16
03052_n7.68_n45.09_train_s2.npy,16
03053_n7.68_n12.19_train_s2.npy,16
03055_n7.68_p59.05_train_s2.npy,14
03056_n7.68_p114.43_train_s2.npy,16
03058_n7.59_n80.80_train_s2.npy,16
03059_n7.59_n65.48_train_s2.npy,16
03060_n7.59_n49.71_train_s2.npy,16
03062_n7.59_p20.98_train_s2.npy,16
03063_n7.59_p40.56_train_s2.npy,16
03065_n7.59_p135.27_train_s2.npy,16
03066_n7.50_n155.53_train_s2.npy,16
03068_n7.50_n52.51_train_s2.npy,16
03069_n7.50_n41.55_train_s2.npy,16
03070_n7.50_p12.91_train_s2.npy,11
03072_n7.50_p71.81_train_s2.npy,16
03073_n7.50_p131.79_train_s2.npy,16
03075_n7.41_n66.99_train_s2.npy,16
03076_n7.41_n51.50_train_s2.npy,15
03078_n7.41_p16.08_train_s2.npy,16
03079_n7.41_p34.56_train_s2.npy,16
03080_n7.41_p74.15_train_s2.npy,16
03082_n7.32_n158.08_train_s2.npy,16
03083_n7.32_n70.32_train_s2.npy,16
03085_n7.32_n42.43_train_s2.npy,16
03086_n7.32_n13.81_train_s2.npy,14
03088_n7.32_p59.82_train_s2.npy,16
03089_n7.32_p118.69_train_s2.npy,15
03090_n7.32_p155.18_train_s2.npy,16
03092_n7.23_n58.35_train_s2.npy,16
03093_n7.23_n44.41_train_s2.npy,16
03095_n7.23_p30.56_train_s2.npy,15
03096_n7.23_p56.00_train_s2.npy,16
03098_n7.23_p154.15_train_s2.npy,16
03099_n7.14_n74.45_train_s2.npy,16
03100_n7.14_n58.70_train_s2.npy,13
03102_n7.14_n16.70_train_s2.npy,16
03103_n7.14_p24.58_train_s2.npy,16
03105_n7.14_p108.49_train_s2.npy,16
03106_n7.14_p137.91_train_s2.npy,16
03108_n7.05_n65.13_train_s2.npy,16
03109_n7.05_n48.66_train_s2.npy,16
03110_n7.05_n36.25_train_s2.npy,16
03112_n7.05_p39.60_train_s2.npy,16
03113_n7.05_p105.14_train_s2.npy,16
03115_n6.96_n156.43_train_s2.npy,16
03116_n6.96_n70.00_train_s2.npy,16
03118_n6.96_n41.58_train_s2.npy,16
03119_n6.96_p14.34_train_s2.npy,16
03120_n6.96_p32.90_train_s2.npy,16
03122_n6.96_p114.07_train_s2.npy,16
03123_n6.96_p151.54_train_s2.npy,16
03125_n6.87_n62.47_train_s2.npy,16
03126_n6.87_n49.35_train_s2.npy,16
03128_n6.87_p22.94_train_s2.npy,16
03129_n6.87_p41.57_train_s2.npy,15
03130_n6.87_p104.72_train_s2.npy,15
03132_n6.78_n158.07_train_s2.npy,16
03133_n6.78_n72.41_train_s2.npy,16
03135_n6.78_n43.46_train_s2.npy,16
03136_n6.78_n12.80_train_s2.npy,14
03138_n6.78_p68.79_train_s2.npy,16
03139_n6.78_p116.73_train_s2.npy,14
03140_n6.78_p152.01_train_s2.npy,16
03142_n6.69_n61.28_train_s2.npy,16
03143_n6.69_n48.62_train_s2.npy,16
03145_n6.69_p22.93_train_s2.npy,15
03146_n6.69_p39.39_train_s2.npy,16
03148_n6.69_p134.91_train_s2.npy,15
03149_n6.60_n155.86_train_s2.npy,16
03150_n6.60_n70.40_train_s2.npy,16
03152_n6.60_n42.19_train_s2.npy,16
03153_n6.60_n11.62_train_s2.npy,16
03155_n6.60_p56.56_train_s2.npy,16
03156_n6.60_p119.59_train_s2.npy,15
03158_n6.51_n81.14_train_s2.npy,16
03159_n6.51_n67.04_train_s2.npy,16
03160_n6.51_n53.39_train_s2.npy,16
03162_n6.51_p16.86_train_s2.npy,16
03163_n6.51_p34.67_train_s2.npy,16
03165_n6.51_p134.12_train_s2.npy,16
03166_n6.42_n82.84_train_s2.npy,16
03168_n6.42_n50.21_train_s2.npy,16
03169_n6.42_n38.37_train_s2.npy,14
03170_n6.42_p20.29_train_s2.npy,16
03172_n6.42_p74.61_train_s2.npy,16
03173_n6.42_p131.01_train_s2.npy,16
03175_n6.33_n68.38_train_s2.npy,16
03176_n6.33_n51.38_train_s2.npy,16
03178_n6.33_p20.38_train_s2.npy,16
03179_n6.33_p37.19_train_s2.npy,16
03180_n6.33_p104.98_train_s2.npy,16
03182_n6.24_n81.55_train_s2.npy,16
03183_n6.24_n64.11_train_s2.npy,16
03185_n6.24_n17.48_train_s2.npy,16
03186_n6.24_p28.06_train_s2.npy,16
03188_n6.24_p115.17_train_s2.npy,16
03189_n6.24_p151.49_train_s2.npy,16
03190_n6.15_n76.38_train_s2.npy,16
03192_n6.15_n46.03_train_s2.npy,16
03193_n6.15_n14.59_train_s2.npy,16
03195_n6.15_p56.96_train_s2.npy,14
03196_n6.15_p120.20_train_s2.npy,16
03198_n6.06_n75.48_train_s2.npy,15
03199_n6.06_n58.58_train_s2.npy,16
03200_n6.06_n46.21_train_s2.npy,16
03202_n6.06_p25.34_train_s2.npy,16
03203_n6.06_p55.06_train_s2.npy,16
03206_n5.97_n79.79_train_s2.npy,16
03208_n5.97_n48.64_train_s2.npy,16
03209_n5.97_n36.44_train_s2.npy,16
03210_n5.97_p21.54_train_s2.npy,16
03212_n5.97_p101.56_train_s2.npy,14
03213_n5.97_p137.60_train_s2.npy,16
03215_n5.88_n71.29_train_s2.npy,16
03216_n5.88_n54.13_train_s2.npy,14
03218_n5.88_n11.87_train_s2.npy,16
03219_n5.88_p32.19_train_s2.npy,15
03220_n5.88_p68.85_train_s2.npy,16
03222_n5.88_p147.31_train_s2.npy,16
03223_n5.79_n81.40_train_s2.npy,16
03225_n5.79_n49.16_train_s2.npy,16
03226_n5.79_n34.99_train_s2.npy,16
03228_n5.79_p39.41_train_s2.npy,16
03229_n5.79_p104.61_train_s2.npy,14
03230_n5.79_p134.04_train_s2.npy,16
03232_n5.70_n71.18_train_s2.npy,15
03233_n5.70_n56.46_train_s2.npy,16
03235_n5.70_p12.41_train_s2.npy,16
03236_n5.70_p30.65_train_s2.npy,16
03238_n5.70_p122.81_train_s2.npy,16
03239_n5.70_p176.89_train_s2.npy,15
03240_n5.61_n74.61_train_s2.npy,16
03242_n5.61_n43.74_train_s2.npy,16
03243_n5.61_n10.79_train_s2.npy,16
03245_n5.61_p69.55_train_s2.npy,16
03246_n5.61_p119.65_train_s2.npy,12
03248_n5.52_n78.74_train_s2.npy,16
03249_n5.52_n61.96_train_s2.npy,16
03250_n5.52_n46.52_train_s2.npy,16
03252_n5.52_p27.57_train_s2.npy,16
03253_n5.52_p56.36_train_s2.npy,16
03255_n5.52_p146.70_train_s2.npy,16
03256_n5.43_n81.79_train_s2.npy,16
03258_n5.43_n48.50_train_s2.npy,16
03259_n5.43_n37.85_train_s2.npy,16
03260_n5.43_p19.17_train_s2.npy,16
03262_n5.43_p76.01_train_s2.npy,16
03263_n5.43_p132.68_train_s2.npy,16
03265_n5.34_n73.40_train_s2.npy,16
03266_n5.34_n54.63_train_s2.npy,16
03268_n5.34_p14.39_train_s2.npy,15
03269_n5.34_p35.59_train_s2.npy,16
03270_n5.34_p77.01_train_s2.npy,16
03272_n5.25_n171.52_train_s2.npy,16
03273_n5.25_n69.68_train_s2.npy,16
03275_n5.25_n40.37_train_s2.npy,15
03276_n5.25_p23.59_train_s2.npy,16
03278_n5.25_p104.59_train_s2.npy,11
03279_n5.25_p136.52_train_s2.npy,16
03280_n5.16_n174.32_train_s2.npy,16
03282_n5.16_n56.42_train_s2.npy,16
03283_n5.16_n42.53_train_s2.npy,15
03285_n5.16_p35.31_train_s2.npy,14
03286_n5.16_p76.54_train_s2.npy,16
03288_n5.07_n157.77_train_s2.npy,16
03289_n5.07_n67.32_train_s2.npy,13
03290_n5.07_n49.55_train_s2.npy,16
03292_n5.07_p31.34_train_s2.npy,16
03293_n5.07_p69.48_train_s2.npy,15
03295_n5.07_p152.09_train_s2.npy,16
03296_n4.98_n81.55_train_s2.npy,16
03298_n4.98_n45.48_train_s2.npy,16
03299_n4.98_p13.84_train_s2.npy,16
03300_n4.98_p33.40_train_s2.npy,16
03302_n4.98_p127.08_train_s2.npy,16
03303_n4.98_p154.58_train_s2.npy,16
03305_n4.89_n61.53_train_s2.npy,14
03306_n4.90_n47.20_train_s2.npy,16
03308_n4.89_p32.50_train_s2.npy,16
03309_n4.89_p74.97_train_s2.npy,15
03311_n4.80_n175.36_train_s2.npy,14
03313_n4.80_n55.75_train_s2.npy,16
03314_n4.80_n42.50_train_s2.npy,16
03316_n4.81_p39.52_train_s2.npy,16
03317_n4.80_p113.62_train_s2.npy,16
03319_n4.72_n155.53_train_s2.npy,16
03320_n4.72_n66.38_train_s2.npy,16
03321_n4.72_n48.90_train_s2.npy,16
03323_n4.72_p32.40_train_s2.npy,16
03324_n4.72_p70.71_train_s2.npy,16
03326_n4.63_n175.31_train_s2.npy,16
03327_n4.63_n72.41_train_s2.npy,16
03329_n4.63_n37.53_train_s2.npy,16
03330_n4.63_p26.18_train_s2.npy,15
03331_n4.63_p54.74_train_s2.npy,16
03333_n4.63_p154.95_train_s2.npy,16
03334_n4.54_n74.66_train_s2.npy,16
03336_n4.54_n39.24_train_s2.npy,16
03337_n4.54_p20.77_train_s2.npy,13
03339_n4.54_p105.93_train_s2.npy,16
03340_n4.54_p137.92_train_s2.npy,16
03341_n4.45_n168.78_train_s2.npy,16
03343_n4.45_n50.59_train_s2.npy,16
03344_n4.45_n34.64_train_s2.npy,16
03346_n4.45_p66.98_train_s2.npy,16
03347_n4.45_p117.79_train_s2.npy,13
03349_n4.36_n77.34_train_s2.npy,16
03350_n4.36_n55.09_train_s2.npy,16
03351_n4.36_n40.14_train_s2.npy,16
03353_n4.36_p53.56_train_s2.npy,15
03354_n4.36_p105.36_train_s2.npy,16
03356_n4.27_n79.84_train_s2.npy,16
03357_n4.27_n56.16_train_s2.npy,16
03359_n4.27_p24.36_train_s2.npy,16
03360_n4.27_p42.56_train_s2.npy,16
03361_n4.27_p105.24_train_s2.npy,16
03363_n4.18_n154.24_train_s2.npy,16
03364_n4.18_n59.58_train_s2.npy,14
03366_n4.18_p18.87_train_s2.npy,15
03367_n4.18_p54.27_train_s2.npy,16
03369_n4.18_p148.12_train_s2.npy,16
03370_n4.09_n81.54_train_s2.npy,16
03371_n4.09_n58.93_train_s2.npy,16
03373_n4.09_p27.51_train_s2.npy,15
03374_n4.09_p54.70_train_s2.npy,16
03376_n4.09_p139.52_train_s2.npy,16
03377_n4.00_n169.78_train_s2.npy,16
03379_n4.00_n43.45_train_s2.npy,16
03380_n4.00_p28.41_train_s2.npy,16
03381_n4.00_p56.05_train_s2.npy,16
03383_n4.00_p147.63_train_s2.npy,16
03384_n3.91_n80.01_train_s2.npy,16
03386_n3.91_n40.93_train_s2.npy,16
03387_n3.91_p28.14_train_s2.npy,13
03389_n3.91_p112.33_train_s2.npy,15
03390_n3.91_p151.86_train_s2.npy,15
03391_n3.82_n74.22_train_s2.npy,16
03393_n3.82_n34.79_train_s2.npy,16
03394_n3.82_p32.63_train_s2.npy,16
03396_n3.82_p111.40_train_s2.npy,16
03397_n3.82_p143.63_train_s2.npy,16
03399_n3.73_n60.45_train_s2.npy,15
03400_n3.73_n45.42_train_s2.npy,16
03401_n3.73_p20.21_train_s2.npy,16
03403_n3.73_p104.38_train_s2.npy,15
03404_n3.73_p142.91_train_s2.npy,16
03406_n3.64_n54.50_train_s2.npy,16
03407_n3.64_n38.65_train_s2.npy,12
03409_n3.64_p70.78_train_s2.npy,16
03410_n3.64_p120.65_train_s2.npy,16
03411_n3.64_p156.10_train_s2.npy,16
03413_n3.55_n45.40_train_s2.npy,16
03414_n3.55_p24.53_train_s2.npy,14
03416_n3.55_p118.57_train_s2.npy,15
03417_n3.55_p153.14_train_s2.npy,15
03419_n3.46_n51.87_train_s2.npy,16
03420_n3.46_p9.49_train_s2.npy,16
03421_n3.46_p35.41_train_s2.npy,16
03423_n3.46_p137.98_train_s2.npy,13
03424_n3.37_n80.93_train_s2.npy,16
03426_n3.37_n41.34_train_s2.npy,16
03427_n3.37_p29.83_train_s2.npy,16
03429_n3.37_p113.87_train_s2.npy,13
03430_n3.37_p151.66_train_s2.npy,16
03431_n3.28_n77.88_train_s2.npy,16
03433_n3.28_p8.86_train_s2.npy,16
03434_n3.28_p33.61_train_s2.npy,16
03436_n3.28_p131.23_train_s2.npy,16
03437_n3.19_n171.32_train_s2.npy,16
03439_n3.19_n39.54_train_s2.npy,16
03440_n3.19_p33.69_train_s2.npy,16
03441_n3.19_p71.56_train_s2.npy,16
03443_n3.10_n174.38_train_s2.npy,14
03444_n3.10_n66.25_train_s2.npy,16
03446_n3.10_p26.94_train_s2.npy,14
03447_n3.10_p40.70_train_s2.npy,16
03449_n3.10_p153.24_train_s2.npy,15
03450_n3.01_n69.58_train_s2.npy,16
03451_n3.01_n45.02_train_s2.npy,14
03453_n3.01_p54.92_train_s2.npy,16
03454_n3.01_p115.82_train_s2.npy,16
03456_n2.92_n72.62_train_s2.npy,16
03457_n2.92_n50.68_train_s2.npy,16
03459_n2.92_p38.27_train_s2.npy,16
03460_n2.92_p106.97_train_s2.npy,16
03461_n2.92_p150.50_train_s2.npy,16
03463_n2.83_n48.70_train_s2.npy,15
03464_n2.83_p25.86_train_s2.npy,16
03466_n2.83_p112.64_train_s2.npy,12
03467_n2.83_p151.31_train_s2.npy,16
03469_n2.74_n54.72_train_s2.npy,16
03470_n2.74_p17.76_train_s2.npy,16
03471_n2.74_p36.56_train_s2.npy,16
03473_n2.74_p143.04_train_s2.npy,15
03474_n2.65_n75.12_train_s2.npy,16
03476_n2.65_p29.18_train_s2.npy,16
03477_n2.65_p54.62_train_s2.npy,16
03479_n2.65_p175.64_train_s2.npy,16
03480_n2.56_n67.03_train_s2.npy,13
03481_n2.56_n41.76_train_s2.npy,16
03483_n2.56_p106.23_train_s2.npy,16
03484_n2.56_p146.51_train_s2.npy,15
03486_n2.47_n52.82_train_s2.npy,16
03487_n2.47_p26.30_train_s2.npy,14
03489_n2.47_p122.23_train_s2.npy,16
03490_n2.47_p151.99_train_s2.npy,16
03491_n2.38_n71.52_train_s2.npy,16
03493_n2.38_p36.19_train_s2.npy,16
03494_n2.38_p100.56_train_s2.npy,16
03496_n2.29_n88.85_train_s2.npy,16
03497_n2.29_n54.88_train_s2.npy,15
03499_n2.29_p43.01_train_s2.npy,16
03500_n2.29_p111.42_train_s2.npy,16
03501_n2.29_p145.84_train_s2.npy,15
03503_n2.20_n43.01_train_s2.npy,16
03504_n2.20_p37.98_train_s2.npy,16
03506_n2.20_p146.20_train_s2.npy,16
03507_n2.11_n73.75_train_s2.npy,16
03509_n2.11_p35.01_train_s2.npy,16
03510_n2.11_p102.88_train_s2.npy,16
03511_n2.11_p143.69_train_s2.npy,12
03513_n2.02_n52.36_train_s2.npy,16
03514_n2.02_p31.51_train_s2.npy,16
03516_n2.02_p124.81_train_s2.npy,16
03517_n1.93_n88.29_train_s2.npy,16
03519_n1.93_p28.44_train_s2.npy,16
03520_n1.93_p43.36_train_s2.npy,16
03521_n1.93_p119.12_train_s2.npy,16
03523_n1.84_n63.04_train_s2.npy,16
03524_n1.84_p12.27_train_s2.npy,16
03526_n1.84_p116.24_train_s2.npy,16
03527_n1.84_p176.36_train_s2.npy,16
03529_n1.75_p12.54_train_s2.npy,16
03530_n1.75_p37.07_train_s2.npy,16
03531_n1.75_p100.51_train_s2.npy,14
03533_n1.66_n88.29_train_s2.npy,16
03534_n1.66_n58.46_train_s2.npy,14
03536_n1.66_p39.50_train_s2.npy,16
03537_n1.66_p111.93_train_s2.npy,16
03539_n1.57_n73.20_train_s2.npy,16
03540_n1.57_n43.27_train_s2.npy,16
03541_n1.57_p37.16_train_s2.npy,16
03543_n1.57_p138.98_train_s2.npy,16
03544_n1.48_n89.26_train_s2.npy,16
03546_n1.48_p27.27_train_s2.npy,16
03547_n1.48_p43.26_train_s2.npy,14
03549_n1.48_p145.14_train_s2.npy,16
03550_n1.39_n78.75_train_s2.npy,16
03551_n1.39_n45.51_train_s2.npy,16
03553_n1.39_p102.47_train_s2.npy,16
03554_n1.39_p135.89_train_s2.npy,16
03556_n1.30_n58.71_train_s2.npy,16
03557_n1.30_p20.80_train_s2.npy,16
03559_n1.30_p114.95_train_s2.npy,12
03560_n1.30_p176.05_train_s2.npy,14
03561_n1.21_n65.45_train_s2.npy,13
03563_n1.21_p37.33_train_s2.npy,16
03564_n1.21_p104.53_train_s2.npy,16
03566_n1.12_n76.23_train_s2.npy,14
03567_n1.12_n39.58_train_s2.npy,16
03569_n1.12_p101.84_train_s2.npy,16
03570_n1.12_p143.25_train_s2.npy,16
03571_n1.03_n81.44_train_s2.npy,16
03573_n1.03_p32.39_train_s2.npy,16
03574_n1.03_p96.90_train_s2.npy,14
03576_n0.94_n90.43_train_s2.npy,16
03577_n0.94_n56.38_train_s2.npy,16
03579_n0.94_p100.94_train_s2.npy,16
03580_n0.94_p143.07_train_s2.npy,16
03581_n0.85_n88.61_train_s2.npy,16
03583_n0.85_p29.42_train_s2.npy,12
03584_n0.85_p71.45_train_s2.npy,16
03586_n0.76_n159.57_train_s2.npy,16
03587_n0.76_n65.43_train_s2.npy,13
03589_n0.76_p38.31_train_s2.npy,15
03590_n0.76_p101.18_train_s2.npy,16
03591_n0.76_p136.57_train_s2.npy,16
03593_n0.67_n53.58_train_s2.npy,14
03594_n0.67_p31.30_train_s2.npy,16
03596_n0.67_p120.76_train_s2.npy,16
03597_n0.67_p175.01_train_s2.npy,16
03599_n0.58_n50.07_train_s2.npy,16
03600_n0.58_p34.45_train_s2.npy,16
03601_n0.58_p98.67_train_s2.npy,16
03603_n0.49_n92.65_train_s2.npy,16
03604_n0.49_n57.26_train_s2.npy,13
03606_n0.49_p68.76_train_s2.npy,16
03607_n0.49_p123.10_train_s2.npy,16
03609_n0.40_n69.48_train_s2.npy,16
03610_n0.40_n44.87_train_s2.npy,16
03611_n0.40_p37.05_train_s2.npy,16
03613_n0.40_p131.18_train_s2.npy,16
03614_n0.31_n91.48_train_s2.npy,16
03616_n0.31_p29.06_train_s2.npy,16
03617_n0.31_p68.22_train_s2.npy,16
03619_n0.22_n91.30_train_s2.npy,16
03620_n0.22_n59.33_train_s2.npy,16
03621_n0.22_p28.07_train_s2.npy,16
03623_n0.22_p116.09_train_s2.npy,16
03624_n0.13_n159.75_train_s2.npy,16
03626_n0.13_p6.96_train_s2.npy,16
03627_n0.13_p40.28_train_s2.npy,16
03629_p0.05_n159.48_train_s2.npy,16
03630_p0.05_n64.36_train_s2.npy,16
03631_p0.05_p9.93_train_s2.npy,16
03633_p0.05_p109.27_train_s2.npy,16
03634_p0.14_n158.31_train_s2.npy,14
03636_p0.13_p29.96_train_s2.npy,16
03637_p0.14_p46.03_train_s2.npy,15
03639_p0.22_n93.01_train_s2.npy,16
03640_p0.22_n63.46_train_s2.npy,15
03641_p0.22_p18.28_train_s2.npy,16
03643_p0.22_p107.92_train_s2.npy,15
03644_p0.31_n176.99_train_s2.npy,16
03646_p0.31_n39.30_train_s2.npy,16
03647_p0.31_p38.94_train_s2.npy,16
03649_p0.31_p134.42_train_s2.npy,16
03650_p0.40_n72.53_train_s2.npy,16
03651_p0.40_n43.25_train_s2.npy,16
03653_p0.40_p97.59_train_s2.npy,15
03654_p0.40_p172.86_train_s2.npy,16
03656_p0.49_p5.43_train_s2.npy,16
03657_p0.49_p37.86_train_s2.npy,16
03659_p0.49_p156.69_train_s2.npy,13
03660_p0.58_n73.70_train_s2.npy,16
03661_p0.58_n45.04_train_s2.npy,16
03663_p0.58_p73.79_train_s2.npy,14
03664_p0.58_p119.60_train_s2.npy,15
03666_p0.67_n57.44_train_s2.npy,16
03667_p0.67_p32.02_train_s2.npy,16
03669_p0.67_p113.58_train_s2.npy,14
03670_p0.76_n94.27_train_s2.npy,16
03671_p0.76_n57.62_train_s2.npy,16
03673_p0.76_p67.32_train_s2.npy,14
03674_p0.76_p119.06_train_s2.npy,16
03676_p0.85_n45.22_train_s2.npy,13
03677_p0.85_p36.06_train_s2.npy,16
03679_p0.85_p128.67_train_s2.npy,16
03680_p0.94_n75.67_train_s2.npy,16
03681_p0.94_n43.52_train_s2.npy,16
03683_p0.94_p74.42_train_s2.npy,14
03684_p0.94_p130.91_train_s2.npy,16
03686_p1.03_n44.79_train_s2.npy,16
